query_id,doc_id,score
24,x1br3yxa,0.0
24,x1up9nvp,0.0
24,x44pl5pv,0.0
24,x9omoft6,0.0
24,jbyd5282,0.0
24,xhf8yg6o,0.0
24,89x653tb,0.0
24,xuiswu2l,0.0
24,xwjtjopl,0.0
24,y24qtqjj,0.0
24,ykmmtmsn,0.0
24,dp2xzul1,0.0
24,yr4yxo40,0.0
24,ysyqai97,0.0
24,yw2dawdc,0.0
24,s91sz7c0,0.0
24,z1qbwplu,0.0
24,z4p2z2qy,2.0
24,z74pb4r2,0.0
24,7kidc16v,0.0
24,09e5n5zd,0.0
24,zi98dq1v,0.0
24,zr19c351,0.0
25,03pd9jtn,0.0
25,0546gio0,0.0
25,07ryzlt0,2.0
25,092wubsa,2.0
25,0c412wq5,1.0
25,0cvoeiy0,0.0
25,0d8oz51l,1.0
25,0epeljaf,0.0
25,0euaaspo,2.0
25,2gxvfiip,2.0
25,0o6agnrc,1.0
25,uvlq4qn2,0.0
25,0tdfvlqd,0.0
25,0ux8nwn7,2.0
25,0vjs2w3l,0.0
25,0xhho1sh,0.0
25,163amg1e,1.0
25,1c47w4q5,0.0
25,1frc4zya,0.0
25,1qv8l925,0.0
25,1vehi4w4,0.0
25,1vimqhdp,0.0
25,1xkc01l5,0.0
25,20ky3t6y,0.0
25,23ve243h,1.0
25,289fu2yb,1.0
25,295i2q8v,0.0
25,29n9tsk9,0.0
25,2beqg94o,0.0
25,2w68ynzs,2.0
25,2cmo5n8b,0.0
25,2dm54f6l,1.0
25,2q6qmex3,0.0
25,2q84m3iq,0.0
25,31y378jx,0.0
25,15utzbyj,0.0
25,wesk2dhi,2.0
25,3e2soc6w,0.0
25,3g67hjk8,0.0
25,3mv8pkwu,2.0
25,3ngrtmb0,1.0
25,l6k9dhax,0.0
25,3saa7d76,0.0
25,3sy3jc5c,2.0
25,3ti3y4y9,2.0
25,3vtc2tvv,2.0
25,42zbu6hv,0.0
25,t4tvfyaj,0.0
25,49g1s7dh,0.0
25,4cr6z7tc,2.0
25,dixdgfbe,0.0
25,4hlcxccy,0.0
25,db7zcdyh,0.0
25,4owe9lf5,0.0
25,4p68aym1,0.0
25,ijtz50ut,1.0
25,4srdobgu,1.0
25,4swms54y,0.0
25,4x9qr8qx,0.0
25,4xvczupk,0.0
25,4y5279c5,2.0
25,50y4vog6,2.0
25,53o74jg7,2.0
25,55vu6b3u,1.0
25,5838vrqx,0.0
25,5ajrvg8f,0.0
25,5ekdfers,0.0
25,5eqdrd52,0.0
25,5i1z9d7w,0.0
25,5i9b5q0d,1.0
25,5s30ihv3,0.0
25,5sfojk7y,0.0
25,5xki1ulf,0.0
25,5y1qgjr8,0.0
25,5yan9fcn,0.0
25,6i5zbmm1,2.0
25,6j05yjjj,0.0
25,6l688krc,0.0
25,tfnp7sxy,0.0
25,6t5puo6p,0.0
25,6wdwrttn,2.0
25,76vgv8qs,0.0
25,78qyuk5x,0.0
25,7c96e00e,2.0
25,7dy95eta,2.0
25,7ew6lrvh,0.0
25,7glhaow6,2.0
25,7jnw66gk,0.0
25,7lli72ph,2.0
25,7nwq4vxk,0.0
25,iohvj16d,0.0
25,7z7zxcm2,0.0
25,82kz35th,1.0
25,8789ibcp,2.0
25,88zmtky7,0.0
25,8a873aw7,0.0
25,8c9v6t3q,2.0
25,8ceabd6e,2.0
25,8d1076ge,0.0
25,8davsvmz,0.0
25,8e4vo6zz,0.0
25,8ek694p3,2.0
25,x7pd537e,2.0
25,8q1veo3q,2.0
25,8uctsgh1,0.0
25,921orhjg,2.0
25,92jsajsu,2.0
25,948jjyo1,2.0
25,97ap4m61,0.0
25,98ixkpfc,1.0
25,99bhj7ft,0.0
25,99j84ovg,2.0
25,9dyh8bj2,0.0
25,9f3t46bt,0.0
25,9jatvium,0.0
25,9kroonl1,0.0
25,9pqf0m0e,0.0
25,9qahwku6,2.0
25,9rgv88qf,2.0
25,a3groawt,0.0
25,a62k3lma,0.0
25,a8pixbuc,0.0
25,ae1i0pzv,2.0
25,agzklj3p,0.0
25,alf7dvqq,2.0
25,aoi4iqkf,0.0
25,asivq33u,2.0
25,fa63dmwr,0.0
25,b3r3yyjd,0.0
25,pjf68h4b,0.0
25,b8j2hn9w,0.0
25,bayj4dtg,0.0
25,bbpaza5g,0.0
25,sc8q1rox,2.0
25,92p7vc7i,0.0
25,be26y5dd,0.0
25,belin2jq,0.0
25,bhm2un6v,0.0
25,bisocp5y,2.0
25,bsgqsdbx,2.0
25,bsz2lda6,2.0
25,buebxb54,0.0
25,byh09alo,2.0
25,038q717g,1.0
25,bzcx2ygd,0.0
25,bzefannc,1.0
25,c4u0gxp5,0.0
25,c7j2eoz0,1.0
25,c800ynvc,0.0
25,l3jk92u0,0.0
25,c9we3q6b,0.0
25,ce8hrh5e,0.0
25,cs8gfjp4,0.0
25,cgugirih,0.0
25,cy0wy98u,1.0
25,cy22ol71,1.0
25,czbhddnm,0.0
25,cznwzcn9,0.0
25,cztzh3xb,0.0
25,czuq8rw5,0.0
25,d7gs0zd3,1.0
25,wmhc7941,2.0
25,ddg87zxv,0.0
25,di7hfghi,2.0
25,dm9nefdg,0.0
25,dn41mqmb,1.0
25,drj3al9t,0.0
25,dvpl8dfx,1.0
25,ea6w2kqv,0.0
25,eermgk02,0.0
25,ehm4fgos,0.0
25,eir284g7,2.0
25,ejg393zs,0.0
25,ektqb4z5,0.0
25,ep6xutcj,0.0
25,ev6acl7b,0.0
25,evc37gi0,0.0
25,f1chtvby,2.0
25,f8hgcngj,0.0
25,figz7ac0,0.0
25,fiwiwyw7,2.0
25,fkqohnyz,0.0
25,fmymklz6,0.0
25,foygqbkn,1.0
25,frz8brbf,2.0
25,fvak9c65,2.0
25,fvc7hfhg,0.0
25,fvr5j04s,0.0
25,fybbnn46,0.0
25,g260stg0,2.0
25,gctt3gpm,2.0
25,gdzx3vlt,1.0
25,gex0zvoa,0.0
25,gs0apie5,0.0
25,gtywvr2e,0.0
25,gu2mt6zp,0.0
25,gvylfpcb,0.0
25,gygw29fj,2.0
25,h184u2x2,2.0
25,h4lsvgxo,2.0
25,h5b7mncf,1.0
25,h86cufyp,2.0
25,harzowk2,0.0
25,hmy8fs3g,0.0
25,huris8br,0.0
25,hvx5m2bx,1.0
25,hyoyjpbd,0.0
25,hzu9cw2m,0.0
25,i1zydkyj,0.0
25,i3ydg93k,0.0
25,i6bfuvq1,0.0
25,i6kx3n6m,0.0
25,i6pv90s9,0.0
25,yzgac737,2.0
25,i8jkzzmc,0.0
25,idlwrkm7,1.0
25,w0pk1nd9,0.0
25,ldklj4oz,0.0
25,ifxm3j4y,0.0
25,ig2277qm,2.0
25,ig5jonoc,1.0
25,ik8icy08,2.0
25,ip9geldg,0.0
25,iprkszdn,2.0
25,iu2ziccm,0.0
25,izzavogm,2.0
25,j6y806qu,0.0
25,j90jc0rj,2.0
25,jadzias9,0.0
25,jbtrdvhe,0.0
25,jdnue7br,0.0
25,jhsrf7ig,0.0
25,jjraqr85,0.0
25,jlzncyax,2.0
25,jmrg4oeb,0.0
25,jnyd2uk2,2.0
25,qjwqmeyo,1.0
25,k2bvs7vk,0.0
25,k3wkb1gn,1.0
25,k4l70wf6,2.0
25,k65501xp,0.0
25,kay1fonx,0.0
25,kbd2h4l0,2.0
25,kdnfnpla,0.0
25,kfaegi46,0.0
25,kjofsw9i,0.0
25,kjovtgua,0.0
25,kkmwrbms,0.0
25,klhnlz1z,2.0
25,kngz6j9q,2.0
25,kt6t41ff,0.0
25,kvyes2lz,0.0
25,kxdmio9z,1.0
25,l5n0r5g9,2.0
25,l726qv1g,0.0
25,laex4y6t,0.0
25,llqa1yps,0.0
25,r0peje13,0.0
25,lmbxuz5p,0.0
25,lokj2170,2.0
25,lqdgvsaq,1.0
25,lw12h047,0.0
25,urqp5y2x,0.0
25,lxwpj7bz,0.0
25,m40kwgcg,1.0
25,m45lbfub,0.0
25,m5jpsxc4,0.0
25,m6ak0k8r,0.0
25,m90jdogp,0.0
25,mbdj3r0m,0.0
25,meaq7rmu,2.0
25,mfaza5rg,2.0
25,6ubfz738,0.0
25,mh8rgbo1,0.0
25,mjd55ba6,2.0
25,mjdqrgjr,0.0
25,mjhez5im,0.0
25,mk6lfyez,0.0
25,mn3b6nrs,2.0
25,msohf5oa,0.0
25,mu5a5bh8,0.0
25,mwy3t1ny,0.0
25,n4rqz9ho,2.0
25,n699ccsr,0.0
25,neuvhj4n,0.0
25,nf2vd6o1,1.0
25,nifz133q,2.0
25,nqee1shq,2.0
25,nsrm0axa,2.0
25,ny2uqeor,2.0
25,nz8qvuw6,0.0
25,nzjz0q8b,1.0
25,o2k8pquk,2.0
25,o47v5vgw,0.0
25,o6bkxn7l,0.0
25,o9rqd9re,0.0
25,odcfac79,0.0
25,iu89sx8t,0.0
25,old0xmcc,2.0
25,u9uyks6l,0.0
25,onzyyar5,0.0
25,op69dg4q,0.0
25,oqalb61j,0.0
25,osf0tkzr,0.0
25,ou7hpqjd,0.0
25,oujdl459,0.0
25,p1h5r07j,2.0
25,p2aisrc3,0.0
25,p5j9i8f3,0.0
25,69ja6b02,2.0
25,pnw7nnzh,2.0
25,poqzfw1w,0.0
25,pth2d40p,0.0
25,96sll6y7,0.0
25,py6qu4tl,0.0
25,pylrg91h,0.0
25,q96nsa22,0.0
25,qg2o0ug4,2.0
25,qlkt5fzp,2.0
25,qn0mvayd,0.0
25,vspsuu0y,0.0
25,qr4690wo,0.0
25,qsy2kex1,0.0
25,qvhwypjt,2.0
25,qvsd7kqc,0.0
25,r69jxwg2,2.0
25,r8sw0wf2,2.0
25,rc5bn6jc,0.0
25,rgrt6e6r,0.0
25,rhvyi0ur,1.0
25,rkm6c8z6,1.0
25,rko3e5va,0.0
25,rmm7fdhg,0.0
25,rq5nqm92,0.0
25,rsd6umks,1.0
25,rsf8uvd1,0.0
25,s0wmll4q,0.0
25,s21obnqy,0.0
25,s31mbs7a,0.0
25,s4y6uxsb,0.0
25,up5vftj4,0.0
25,s92chxzv,2.0
25,sdutbh8f,2.0
25,shlhreve,0.0
25,sn7rswab,0.0
25,sof70xa1,0.0
25,std4jddn,2.0
25,suukdeh9,0.0
25,t96j8qt0,0.0
25,tb3yyq44,0.0
25,tf71gcq6,0.0
25,tg2jkss7,0.0
25,thcx58iw,0.0
25,tlnao8y3,0.0
25,tob3yj45,0.0
25,tovfd9lw,1.0
25,tycbhz8a,0.0
25,u0j1atdh,2.0
25,u2n8so5w,0.0
25,u8i3kbl4,2.0
25,u91uar0s,0.0
25,udqu5jub,0.0
25,ufcvecwo,0.0
25,dud6dzp6,1.0
25,8k7bgfq9,2.0
25,unnrflmr,0.0
25,upvb6dq1,0.0
25,uq0xan34,0.0
25,uqgrjjwp,0.0
25,uqkcbs2s,1.0
25,utigp2vi,0.0
25,uusi3nph,2.0
25,y24qtqjj,2.0
25,ux82v93d,0.0
25,uzuda3ir,2.0
25,v08kag9w,0.0
25,v38tjof3,0.0
25,vfsp4miq,0.0
25,vhh9y3je,2.0
25,vof63qat,0.0
25,vpodtbjk,2.0
25,vr11maos,0.0
25,vr5o5kze,0.0
25,vsc50fxx,2.0
25,vsinwqnr,0.0
25,vx112p0k,0.0
25,vz1dp2dc,0.0
25,y3v33ybz,0.0
25,w05fyy4u,0.0
25,w1sxap5p,0.0
25,w49i0xkz,0.0
25,w88hdlmr,0.0
25,w8dfhxyt,0.0
25,wco27nop,2.0
25,we7wv6so,0.0
25,wfq2ka4s,0.0
25,wlouqckw,2.0
25,wszoi6p2,0.0
25,wvynetna,0.0
25,wztm0rbx,2.0
25,x23ej29m,0.0
25,x2gxgave,0.0
25,x73moqog,2.0
25,x8asawcv,0.0
25,x95h80nq,0.0
25,x9nt5d09,1.0
25,xhf8yg6o,0.0
25,xk5iperu,0.0
25,xo5u02d7,0.0
25,xuc2sobe,0.0
25,xuiswu2l,0.0
25,xwjtjopl,0.0
25,y6hu31aa,1.0
25,y7lrp0gc,0.0
25,y9lxxar7,2.0
25,iur5dc2l,0.0
25,yflng8m3,2.0
25,xdn3alp9,0.0
25,yk8f9jtn,0.0
25,roong0oi,0.0
25,yok3icrn,2.0
25,yydc7ksy,1.0
25,z16d3rnm,0.0
25,z3mxqslb,0.0
25,z3x0c37y,0.0
25,z4l3pk23,0.0
25,z9dolxky,0.0
25,zayzw78f,0.0
25,zcjsvwso,2.0
25,zeaqi1uc,1.0
25,zghlogmr,2.0
25,zgqbfmzl,0.0
25,zhw8vh3e,0.0
25,68qqc64r,0.0
25,zqpz15og,0.0
25,zrylju4f,0.0
26,g7dhmyyo,1.0
26,02ejyglj,2.0
26,uojfi6u4,0.0
26,pju4fy9a,1.0
26,092wubsa,1.0
26,0dowtdyw,0.0
26,0dxuxzw4,2.0
26,0em5sf3g,2.0
26,0gier0lu,0.0
26,0gss1knb,1.0
26,0hrmk77p,2.0
26,0m4nkufg,0.0
26,0nrx3amw,0.0
26,0ubbqima,1.0
26,0vecbxny,0.0
26,0vnewsci,2.0
26,0xhho1sh,2.0
26,0yh5k6jk,0.0
26,0ylislv9,2.0
26,0ynor3i5,0.0
26,i7pxfj1w,0.0
26,xf6r9ge9,0.0
26,1b56a6zc,0.0
26,1ebkagvv,2.0
26,1frc4zya,2.0
26,1lj4ydmm,2.0
26,1s2zsqoq,0.0
26,1y7cyl80,2.0
26,289fu2yb,2.0
26,2d5bmfy7,0.0
26,2i8tx3l2,2.0
26,2itui3ar,0.0
26,3onq57ov,0.0
26,2leg4980,2.0
26,2ole6ya7,0.0
26,2uiffl46,2.0
26,2v7yh3wf,2.0
26,2zm4dq0u,2.0
26,mjmeg63x,0.0
26,33174m5v,0.0
26,34vw7ttc,2.0
26,38bzszr4,1.0
26,38fdar3c,1.0
26,39mu0tdr,1.0
26,3ayc0hne,0.0
26,3doc40hx,0.0
26,3e2soc6w,0.0
26,3g67hjk8,0.0
26,3ijc6y3w,1.0
26,3saa7d76,0.0
26,3ueg2i6w,0.0
26,42zbu6hv,0.0
26,43jz55qs,0.0
26,497z31h6,0.0
26,4d7ygq26,0.0
26,dixdgfbe,0.0
26,4h0sybiy,0.0
26,7jp97n3e,2.0
26,db7zcdyh,2.0
26,4khdcjed,1.0
26,4owe9lf5,0.0
26,4r6z6nsd,0.0
26,4uiyj6lg,0.0
26,4vgbzcx8,0.0
26,fjvqc75q,0.0
26,52kq2u8a,2.0
26,54260tth,1.0
26,551a8lsf,2.0
26,5c3t4znm,2.0
26,5dontosm,2.0
26,5ekdfers,0.0
26,5h8dh0ki,1.0
26,5jkql18w,0.0
26,5k0ktboh,2.0
26,5o9bbspc,1.0
26,5tg0yu1b,2.0
26,5yan9fcn,0.0
26,5zgp6xk2,0.0
26,60qw00zc,0.0
26,639isohk,0.0
26,65plab8b,0.0
26,66lku5c2,0.0
26,6a6njt3u,0.0
26,6fb8qgxo,0.0
26,6ghu34m1,0.0
26,dycq2m3b,2.0
26,6jiy0b55,1.0
26,6kbfblvl,0.0
26,6o8dt2bg,2.0
26,6rdu62ot,0.0
26,6v763k4s,0.0
26,6vmfa6qx,2.0
26,6wolrfvk,2.0
26,6xq5rs0u,0.0
26,6yrrshps,0.0
26,6yt3uqyy,1.0
26,762k3xko,0.0
26,79v0hdi9,0.0
26,7c9gju6i,2.0
26,7e188tbq,0.0
26,7eqa6iak,2.0
26,7gd5sidj,0.0
26,7i81cm5y,2.0
26,7lli72ph,0.0
26,7oaerpee,2.0
26,amb2pr54,2.0
26,7u4b8if7,0.0
26,7uoia564,1.0
26,7vadpp3d,0.0
26,7vlxa0i7,0.0
26,7wvejgtf,2.0
26,85z0eeic,0.0
26,88n6hwyo,2.0
26,8b96rgqa,0.0
26,8lku99jc,0.0
26,8mx5kowl,0.0
26,8onalzk8,2.0
26,8q1veo3q,0.0
26,8qdrshz3,0.0
26,8qel6yxy,1.0
26,8s8e2wdw,2.0
26,8tdtia5w,0.0
26,8uctsgh1,0.0
26,8xkx6yxi,0.0
26,90q4py0j,0.0
26,90tccg03,0.0
26,95a4mo1f,0.0
26,96k3pnnw,0.0
26,97ap4m61,0.0
26,989vojgu,0.0
26,99ri6x0y,0.0
26,9dnzdam1,0.0
26,9jatvium,0.0
26,9jb3w0zu,0.0
26,9kr34sg1,0.0
26,9oel8ym5,2.0
26,9pl7mta8,0.0
26,9pz3phtd,0.0
26,9sk8gdh8,0.0
26,9wt2za3m,2.0
26,a0prku2k,0.0
26,a1pa6g5c,0.0
26,6u4cg1mz,2.0
26,a9eddjx6,2.0
26,aeu9e7vf,2.0
26,af6lsj1g,0.0
26,akkqad63,0.0
26,al6v3b9x,0.0
26,alm3p31f,0.0
26,aoi4iqkf,1.0
26,aox5dqxn,2.0
26,apaleobf,0.0
26,apiz60hu,0.0
26,atn333j9,2.0
26,azml9ly3,0.0
26,hhzcxu92,2.0
26,v9nywkxy,2.0
26,pjf68h4b,2.0
26,b8j2hn9w,0.0
26,kdvvgxa0,2.0
26,bayj4dtg,0.0
26,lg9ymmgk,0.0
26,bdvnwrd4,1.0
26,bfmefxxe,0.0
26,bfz9tv8q,1.0
26,g6zmnyk1,0.0
26,bgn6zrer,2.0
26,birsn4kx,0.0
26,bjyzrmsb,2.0
26,bsgqsdbx,2.0
26,btp9dldg,2.0
26,byq9xghc,2.0
26,c3rbmysh,1.0
26,c4db7bj0,0.0
26,c4u0gxp5,2.0
26,c7wp9lbf,2.0
26,c9we3q6b,0.0
26,ce8hrh5e,0.0
26,cmqo0nkb,0.0
26,cr0s5d1j,2.0
26,cs8gfjp4,2.0
26,cs8n5kid,2.0
26,d3qgrjc4,2.0
26,d4xft290,1.0
26,d7g0pbj4,2.0
26,d7g5xnq9,0.0
26,gz4b1vjh,2.0
26,d8wxu7zl,2.0
26,dc25smhn,2.0
26,ddb8ea89,2.0
26,di7hfghi,2.0
26,v829hbcq,2.0
26,dljlcsw4,0.0
26,dmjp2faf,1.0
26,duukt2wh,1.0
26,dxb6ulf3,0.0
26,e29of29o,0.0
26,e4uzvmmh,2.0
26,e5frjae8,0.0
26,e74x31ev,2.0
26,e7o4iub7,0.0
26,zjmrb8dh,0.0
26,eblxpfds,2.0
26,edevlflf,2.0
26,eermgk02,0.0
26,egzztatj,0.0
26,eh3ztsv5,0.0
26,ei89dddm,2.0
26,es0pi6ve,0.0
26,evc37gi0,0.0
26,ey2onl0j,2.0
26,rl97yez3,2.0
26,f1h2j6jx,2.0
26,f3l8iraa,0.0
26,f4q05w5d,0.0
26,f8hgcngj,0.0
26,f9assav9,0.0
26,f9hyntvf,1.0
26,faec051u,0.0
26,fkqohnyz,0.0
26,fmymklz6,2.0
26,fsr0gija,2.0
26,fuugy4cx,1.0
26,fxck2ain,1.0
26,fxwravjg,2.0
26,fxy9ekop,0.0
26,g3asp1ps,0.0
26,g7zmjrjr,2.0
26,g8tcc4ds,2.0
26,gag50cmf,2.0
26,gah4krwf,2.0
26,gdzx3vlt,2.0
26,ggwh91cc,1.0
26,ghi0ekm5,2.0
26,gjctfjub,2.0
26,gxp1n2dv,1.0
26,gyvvcnuf,0.0
26,gzubhh95,2.0
26,h0ex5siq,0.0
26,h1xarzwd,2.0
26,h5b7mncf,2.0
26,uhi0g9fh,0.0
26,hb9l35uk,0.0
26,hc0za6fh,2.0
26,hhl47b25,0.0
26,hmy8fs3g,0.0
26,hnx213kp,2.0
26,hrmqafct,1.0
26,ht88wu6s,0.0
26,hv5a8rvj,0.0
26,hvy9ukhh,2.0
26,hzu9cw2m,0.0
26,i2mw9289,2.0
26,i6pv90s9,0.0
26,up5vftj4,0.0
26,ifamg1ix,1.0
26,il3dgh9s,0.0
26,io2f52kn,0.0
26,ipo5zgus,0.0
26,is2aundt,1.0
26,iua8c4hy,0.0
26,iwkuwnun,0.0
26,iyxjpbly,2.0
26,j00m2ctc,0.0
26,j58f1lwa,0.0
26,j5kuxp0u,2.0
26,jahm572k,2.0
26,jbtrdvhe,2.0
26,jbuuph6w,0.0
26,jdwi0n42,2.0
26,jeaqqbna,2.0
26,jjm7y07m,0.0
26,jqjssnzu,0.0
26,jtrtv2xt,0.0
26,jubwcobb,0.0
26,jvnfkwzv,1.0
26,k23iyivp,2.0
26,k3wvvnmd,2.0
26,k65bypg2,0.0
26,k7v15131,2.0
26,kg0dmgq0,0.0
26,ofcoz0i8,2.0
26,kiq6xb6k,2.0
26,kjovtgua,0.0
26,kkgbb6zf,0.0
26,kq7n22wd,0.0
26,kszep2kr,0.0
26,kw8cg1uh,0.0
26,kwync1pb,2.0
26,iyouwl3l,2.0
26,kylj4ufk,0.0
26,l2cc6wd8,2.0
26,l48iq9yj,0.0
26,a3z9ldwl,2.0
26,4zk4sj2d,0.0
26,lbwpz3uy,0.0
26,los6q1k4,0.0
26,ltdajnyy,0.0
26,lwipktcs,0.0
26,m00gcci4,0.0
26,m5fbeddm,0.0
26,m5h19hy6,2.0
26,m6u2hm0y,0.0
26,m8pdjdtp,1.0
26,m9yv4qkm,0.0
26,6q35n3g9,0.0
26,mk4tstu0,0.0
26,mkve0tqy,0.0
26,mq9vjnro,2.0
26,msohf5oa,1.0
26,mvdq6fw0,2.0
26,n0uwy77g,2.0
26,n0vi617l,2.0
26,n3cx137r,0.0
26,n3nj2azo,0.0
26,n6sq2jz9,2.0
26,nmh6luou,2.0
26,nnftb092,2.0
26,nq466fvh,2.0
26,nqxo3f45,2.0
26,3lxvu00w,0.0
26,lrx94c81,0.0
26,nsrm0axa,2.0
26,nubzfw13,2.0
26,nx6awlth,0.0
26,ny2uqeor,0.0
26,nzh87aux,0.0
26,nzjz0q8b,2.0
26,o1iv3nwr,2.0
26,o6bkxn7l,2.0
26,o7qno30t,1.0
26,rzlh4y92,2.0
26,oblipjpe,2.0
26,ofoqk100,1.0
26,oi37dfsp,0.0
26,oihyz5v7,0.0
26,wsgauldl,0.0
26,dt0fyyb8,2.0
26,oz823tw4,0.0
26,p0zkdd1j,0.0
26,p3okzo8n,0.0
26,qhho9fpy,2.0
26,pai9avke,0.0
26,panuwsxb,0.0
26,pcd4h17b,2.0
26,pd3vu5y6,0.0
26,pm51q7he,0.0
26,pnw7nnzh,2.0
26,pocccocr,2.0
26,ppzxvykb,0.0
26,pth2d40p,2.0
26,ptmxkpae,2.0
26,ptutkd6o,1.0
26,py6qu4tl,0.0
26,pylrg91h,0.0
26,q1npm7yy,2.0
26,q6pz6l2b,0.0
26,q8ee5do1,2.0
26,qa5w0v6g,0.0
26,rk8pract,0.0
26,qjpownkg,0.0
26,qo8aksfj,2.0
26,qvaakk1b,0.0
26,qwjuzebd,0.0
26,qy7dsyz0,2.0
26,qye9de5o,0.0
26,r3cqvf0c,2.0
26,r85o4d20,2.0
26,rrw3hga8,2.0
26,rvo73h2l,2.0
26,s0wmll4q,0.0
26,s3nsiano,0.0
26,s4ef9qob,0.0
26,s4y6uxsb,0.0
26,s73hljz9,0.0
26,vzxutyii,2.0
26,s9xjxwd1,2.0
26,scc9wee0,0.0
26,sfr9twfa,0.0
26,qdazybm4,1.0
26,sn7rswab,0.0
26,sw24cv1x,0.0
26,syl7wq15,2.0
26,syu4wbpi,2.0
26,sz26gchn,0.0
26,t3syriow,1.0
26,tahz3k1a,0.0
26,tb3yyq44,0.0
26,tdptzh5n,2.0
26,tfke4xfv,0.0
26,tfkhptdg,0.0
26,rqfsh3vh,0.0
26,9xqw6rmo,2.0
26,tovfd9lw,2.0
26,ttwl3g5e,2.0
26,tv13furv,2.0
26,64g9l31q,0.0
26,tybeo7vy,1.0
26,u3inpiua,2.0
26,u8goc7io,0.0
26,ufeiv47z,0.0
26,uhlcgopm,0.0
26,ukijflij,0.0
26,ulvep69h,0.0
26,umttnp1g,0.0
26,ur7tu7g1,0.0
26,urmogf97,0.0
26,utigp2vi,0.0
26,uusi3nph,2.0
26,uwsu7qrf,0.0
26,uxpwxc3u,0.0
26,uz6usokd,0.0
26,ppuncnr4,0.0
26,v1ei9im8,2.0
26,mut5oe7e,0.0
26,v38tjof3,0.0
26,vg12z0on,2.0
26,vgkiadky,2.0
26,vgposxom,0.0
26,vh07fg3f,1.0
26,qyo9x78w,0.0
26,vknxzzgm,0.0
26,wlw5w54g,2.0
26,vof63qat,2.0
26,vpodtbjk,2.0
26,vr11maos,2.0
26,w2ci1bfr,0.0
26,w7nfbnbb,2.0
26,w8ewm8ve,0.0
26,wcoch07b,0.0
26,wdgy83hn,2.0
26,wnh48okw,2.0
26,woezb9tc,0.0
26,wrvbtwnw,2.0
26,wslp4b3i,1.0
26,wv2v1wuh,1.0
26,x1up9nvp,2.0
26,x23ej29m,2.0
26,x2z68b45,1.0
26,x64tii2t,2.0
26,xcgvhhk4,0.0
26,xgr6r6of,2.0
26,xhf8yg6o,0.0
26,xjfdin77,0.0
26,xk5igdwo,0.0
26,xkmkwsbv,0.0
26,w0vm70no,0.0
26,xuczplaf,2.0
26,xza5tufk,0.0
26,y1d2y9c0,2.0
26,nqsijov3,2.0
26,plowcbjb,0.0
26,ybtsc3zt,0.0
26,yecaao6b,0.0
26,yi1s6xap,2.0
26,yi85sfks,2.0
26,yqsbwo80,0.0
26,ythil22o,1.0
26,ytk3jcb4,0.0
26,yvsusriy,0.0
26,yw2dawdc,0.0
26,ywsm11aw,0.0
26,pkkj4udv,0.0
26,s91sz7c0,2.0
26,khja6hbj,0.0
26,z4l3pk23,0.0
26,z7lz9syq,0.0
26,z7yzg325,0.0
26,y92nepg7,2.0
26,7kidc16v,0.0
26,zingep39,0.0
26,zkrrst5q,2.0
26,zm9ijk1v,0.0
26,zr19c351,0.0
26,zrr958yx,0.0
26,zwqycuw4,2.0
26,zz4cczuj,0.0
26,zzfjnhgo,0.0
27,05w8tv8x,1.0
27,pju4fy9a,2.0
27,0em5sf3g,1.0
27,0gier0lu,0.0
27,0hrmk77p,0.0
27,0lyxvex0,0.0
27,0mqaczvt,0.0
27,0r8vo1fa,2.0
27,0sm0r4v8,0.0
27,0syudviv,0.0
27,0vnewsci,1.0
27,0xhho1sh,1.0
27,i7pxfj1w,1.0
27,12sakknb,1.0
27,18q23z8l,1.0
27,1ay60wzs,2.0
27,1hwcp09t,0.0
27,1ix7mtxd,2.0
27,3n6loyxt,2.0
27,1kxsoi6p,1.0
27,1nijgf3k,1.0
27,1pahpghb,1.0
27,1s2zsqoq,0.0
27,1xnfkbxu,2.0
27,1ybj2p1n,1.0
27,238pla8o,1.0
27,23x0btii,1.0
27,z177c8g9,2.0
27,289fu2yb,2.0
27,lllip3sc,0.0
27,2itui3ar,1.0
27,vy8zc1vb,0.0
27,2umm65yq,2.0
27,5mipkwww,1.0
27,2vlvz5o9,0.0
27,2wshgzjk,1.0
27,2zbm4iwn,2.0
27,32jaz3vz,2.0
27,mjmeg63x,0.0
27,363agguq,2.0
27,38bzszr4,2.0
27,e1jilgu3,1.0
27,3e0bhyfk,2.0
27,3fd81ovn,2.0
27,3ngrtmb0,0.0
27,3qnva664,0.0
27,3rmrkzuq,1.0
27,3saa7d76,0.0
27,h9ihxl37,0.0
27,3the6eg0,1.0
27,3thlwner,0.0
27,3ueg2i6w,0.0
27,41gd7rug,1.0
27,41jqgsv0,0.0
27,42b11fr8,0.0
27,4h0sybiy,1.0
27,4hfmst53,2.0
27,db7zcdyh,0.0
27,4jpirkni,1.0
27,4k8306w0,0.0
27,4owe9lf5,0.0
27,ijtz50ut,1.0
27,4tikrce6,1.0
27,4uiyj6lg,0.0
27,4vgbzcx8,1.0
27,4wlkftda,1.0
27,4y4frbjc,0.0
27,5367d55r,0.0
27,54260tth,2.0
27,5azti19e,1.0
27,5dplc9xr,0.0
27,5ekdfers,0.0
27,5gt2hkud,1.0
27,5ha2ryv2,2.0
27,5ina237p,2.0
27,5j6uu16i,2.0
27,5o9bbspc,1.0
27,5t4twnpm,2.0
